,pval_outlier
TAF9_-_68665657.23-P1P2-1,1.0
YBX3_+_10875428.23-P1P2-1,1.0
YBX3_+_10875428.23-P1P2-2,1.0
YBX3_-_10875976.23-P1P2-1,0.1366
YBX3_-_10875976.23-P1P2-2,1.0
YBX3_-_10875981.23-P1P2-1,0.367
YBX3_-_10875981.23-P1P2-2,0.2771
NCOR1_+_16118586.23-P1P2-1,1.0
NCOR1_-_16118644.23-P1P2-2,1.0
NCOR1_-_16118768.23-P1P2-1,0.5
BACH1_+_30671691.23-P1P2-1,0.9912
BACH1_+_30671691.23-P1P2-2,0.3192
BACH1_-_30671281.23-P1P2-1,0.5
BACH1_-_30671281.23-P1P2-2,0.0088
BACH1_-_30671373.23-P1P2-1,0.9707
SKIL_+_170075893.23-P1P2-2,1.0
SKIL_-_170075632.23-P1P2-2,1.0
BAZ1B_+_72936507.23-P1P2-1,0.8209
BAZ1B_+_72936507.23-P1P2-2,1.0
BAZ1B_-_72936525.23-P1P2-1,1.0
BAZ1B_-_72936525.23-P1P2-2,0.0091
BAZ1B_-_72936561.23-P1P2-1,0.9854
BAZ1B_-_72936561.23-P1P2-2,0.8792
ZNF280C_+_129402694.23-P1P2-1,1.0
ZNF280C_+_129402694.23-P1P2-2,1.0
ZNF280C_+_129402847.23-P1P2-1,1.0
ZNF280C_-_129402781.23-P1P2-2,1.0
MIER1_+_67390982.23-P1-2,1.0
MIER1_-_67390720.23-P1-1,1.0
EZH2_+_148581344.23-P1P2-1,1.0
EZH2_+_148581344.23-P1P2-2,1.0
EZH2_-_148580882.23-P1P2-1,1.0
EZH2_-_148581155.23-P1P2-1,1.0
EZH2_-_148581155.23-P1P2-2,1.0
DHX9_+_182808934.23-P1P2-1,1.0
DHX9_-_182808912.23-P1P2-1,0.5
DHX9_-_182808912.23-P1P2-2,1.0
SRF_+_43139367.23-P1P2-2,1.0
SRF_-_43139286.23-P1P2-2,1.0
LEF1_+_109087406.23-P1-1,1.0
LEF1_+_109087406.23-P1-2,1.0
LEF1_-_109087439.23-P1-1,1.0
LEF1_-_109087439.23-P1-2,1.0
LEF1_-_109087449.23-P1-1,1.0
LEF1_-_109087449.23-P1-2,1.0
CD151_strong,1.0
CD151_weak,1.0
ZBTB11_-_101395926.23-P1P2-1,1.0
ZBTB11_-_101395926.23-P1P2-2,1.0
ZBTB11_-_101395936.23-P1P2-2,1.0
ZBTB11_-_101395985.23-P1P2-1,1.0
CRAMP1L_-_1662404.23-P1-1,0.9996
CRAMP1L_-_1662404.23-P1-2,0.9996
CRAMP1L_-_1662407.23-P1-1,0.0293
CRAMP1L_-_1662407.23-P1-2,0.1734
CRAMP1L_-_1662423.23-P1-2,0.9707
STRA13_+_79980332.23-P1P2-2,1.0
STRA13_+_79980686.23-P1P2-1,1.0
STRA13_+_79980686.23-P1P2-2,1.0
STRA13_+_79980695.23-P1P2-2,1.0
SOX11_+_5832533.23-P1P2-1,1.0
SOX11_+_5832577.23-P1P2-2,1.0
LHX5_+_113909439.23-P1P2-1,1.0
LHX5_+_113909439.23-P1P2-2,1.0
LHX5_+_113909638.23-P1P2-1,1.0
LHX5_+_113909638.23-P1P2-2,1.0
LHX5_+_113909641.23-P1P2-1,1.0
LHX5_+_113909641.23-P1P2-2,1.0
CLOCK_+_56412980.23-P1P2-1,1.0
CLOCK_+_56412980.23-P1P2-2,1.0
CLOCK_-_56412906.23-P1P2-1,1.0
CLOCK_-_56412906.23-P1P2-2,1.0
CLOCK_-_56412950.23-P1P2-2,1.0
ZSCAN21_+_99647436.23-P1P2-1,0.6808
ZSCAN21_+_99647436.23-P1P2-2,0.9912
ZSCAN21_-_99647431.23-P1P2-1,0.9912
ZSCAN21_-_99647431.23-P1P2-2,0.9999
ZSCAN21_-_99647451.23-P1P2-2,0.1734
SREBF2_+_42229156.23-P1P2-1,1.0
SREBF2_+_42229156.23-P1P2-2,0.367
SREBF2_-_42229163.23-P1P2-1,0.9999
SREBF2_-_42229163.23-P1P2-2,0.0548
SREBF2_-_42229171.23-P1P2-1,0.9993
SREBF2_-_42229171.23-P1P2-2,0.9926
PRDM9_+_23507698.23-P1P2-1,0.9912
PRDM9_-_23507740.23-P1P2-1,0.9707
PRDM9_-_23507740.23-P1P2-2,0.0293
PRDM9_-_23507772.23-P1P2-1,0.8266
PRDM9_-_23507772.23-P1P2-2,1.0
LEF1_+_109089827.23-P2-1,0.9912
LEF1_+_109089827.23-P2-2,0.3192
LEF1_+_109089929.23-P2-1,0.9214
LEF1_+_109089929.23-P2-2,1.0
LEF1_+_109089998.23-P2-2,0.5
GLYR1_+_4897227.23-P1P2-1,1.0
GLYR1_+_4897227.23-P1P2-2,0.7476
GLYR1_+_4897240.23-P1P2-1,0.8209
GLYR1_+_4897240.23-P1P2-2,0.9993
GLYR1_+_4897281.23-P1P2-1,1.0
GLYR1_+_4897281.23-P1P2-2,0.8792
YWHAE_+_1303268.23-P1P2-2,1.0
YWHAE_-_1303288.23-P1P2-1,1.0
YWHAE_-_1303288.23-P1P2-2,1.0
YWHAE_-_1303437.23-P1P2-1,1.0
YWHAE_-_1303437.23-P1P2-2,1.0
KLF3_+_38665785.23-P1P2-1,0.7186
KLF3_+_38665804.23-P1P2-1,0.9948
KLF3_+_38665804.23-P1P2-2,0.3634
KLF3_+_38665832.23-P1P2-1,0.9366
GZF1_+_23342821.23-P1P2-1,1.0
GZF1_+_23342821.23-P1P2-2,1.0
GZF1_-_23342828.23-P1P2-1,1.0
GZF1_-_23342828.23-P1P2-2,1.0
GZF1_-_23342848.23-P1P2-1,1.0
GZF1_-_23342848.23-P1P2-2,1.0
ETS1_+_128392027.23-P1P2-1,0.7186
ETS1_+_128392044.23-P1P2-1,0.9366
ETS1_-_128391812.23-P1P2-1,0.3634
ETS1_-_128391812.23-P1P2-2,0.9948
BRPF1_+_9773474.23-P1P2-2,1.0
BRPF1_-_9773923.23-P1P2-1,1.0
POU4F2_+_147560055.23-P1P2-1,0.1366
POU4F2_+_147560055.23-P1P2-2,1.0
POU4F2_-_147560074.23-P1P2-1,0.2771
POU4F2_-_147560074.23-P1P2-2,0.9997
POU4F2_-_147560142.23-P1P2-1,1.0
POU4F2_-_147560142.23-P1P2-2,0.8792
"ESRRG_+_217262982.23-ENST00000359162.2,ENST00000361525.3-1",1.0
"ESRRG_+_217262982.23-ENST00000359162.2,ENST00000361525.3-2",1.0
"ESRRG_+_217263184.23-ENST00000359162.2,ENST00000361525.3-1",1.0
"ESRRG_+_217263184.23-ENST00000359162.2,ENST00000361525.3-2",1.0
"ESRRG_-_217263115.23-ENST00000359162.2,ENST00000361525.3-1",1.0
"ESRRG_-_217263115.23-ENST00000359162.2,ENST00000361525.3-2",1.0
REL_+_61108735.23-P1P2-1,0.1366
REL_+_61108735.23-P1P2-2,1.0
REL_-_61108755.23-P1P2-1,1.0
REL_-_61108755.23-P1P2-2,1.0
REL_-_61108779.23-P1P2-1,0.8209
REL_-_61108779.23-P1P2-2,0.7476
ZNF311_-_28973132.23-P1P2-1,1.0
ZNF311_-_28973132.23-P1P2-2,1.0
ZNF311_-_28973251.23-P1P2-1,1.0
ZNF311_-_28973275.23-P1P2-1,1.0
HIVEP1_+_12011983.23-P1P2-1,1.0
HIVEP1_+_12012264.23-P1P2-2,1.0
RUNX2_+_45390082.23-P2-2,1.0
RUNX2_+_45390091.23-P2-1,1.0
RUNX2_+_45390091.23-P2-2,1.0
RUNX2_+_45390122.23-P2-1,1.0
ZNF660_-_44626505.23-P1P2-1,1.0
ZNF660_-_44626505.23-P1P2-2,1.0
ZNF660_-_44626521.23-P1P2-1,1.0
ZNF660_-_44626521.23-P1P2-2,1.0
ZNF660_-_44626530.23-P1P2-1,1.0
ZNF660_-_44626530.23-P1P2-2,1.0
ZNF76_+_35227723.23-P1P2-1,1.0
ZNF76_+_35227723.23-P1P2-2,1.0
ZNF76_+_35227786.23-P1P2-1,1.0
ZNF76_+_35227786.23-P1P2-2,1.0
ZNF76_-_35227543.23-P1P2-1,1.0
ZNF76_-_35227543.23-P1P2-2,1.0
TSC22D4_+_100076860.23-P1P2-2,0.9912
TSC22D4_-_100076731.23-P1P2-1,1.0
TSC22D4_-_100076731.23-P1P2-2,0.1734
TSC22D4_-_100076795.23-P1P2-1,0.0786
TSC22D4_-_100076795.23-P1P2-2,0.9979
ZBTB10_+_81398465.23-P1P2-1,0.9707
ZBTB10_+_81398465.23-P1P2-2,0.5
ZBTB10_+_81398485.23-P1P2-1,0.9979
ZBTB10_+_81398485.23-P1P2-2,0.8266
ZBTB10_+_81398505.23-P1P2-1,0.9214
TAF5L_+_229761790.23-P1P2-1,0.9999
TAF5L_+_229761790.23-P1P2-2,0.9996
TAF5L_+_229761832.23-P1P2-1,0.8266
TAF5L_+_229761832.23-P1P2-2,0.6808
TAF5L_-_229761813.23-P1P2-2,0.6808
BRF2_+_37707146.23-P1P2-2,1.0
BRF2_-_37707381.23-P1P2-1,1.0
BRF2_-_37707381.23-P1P2-2,1.0
REPIN1_+_150065979.23-P1P2-1,1.0
REPIN1_+_150065979.23-P1P2-2,1.0
REPIN1_+_150066709.23-P1P2-1,1.0
REPIN1_+_150066709.23-P1P2-2,1.0
REPIN1_-_150066220.23-P1P2-1,1.0
REPIN1_-_150066220.23-P1P2-2,1.0
HOXA3_+_27153388.23-P2-1,1.0
HOXA3_+_27153388.23-P2-2,0.9926
HOXA3_+_27153422.23-P2-1,0.367
HOXA3_+_27153422.23-P2-2,0.9531
HOXA3_-_27153454.23-P2-1,0.9926
HOXA3_-_27153454.23-P2-2,1.0
TAZ_+_153639929.23-P1P2-1,1.0
TAZ_-_153640125.23-P1P2-1,1.0
GTF2E1_-_120461605.23-P1P2-2,1.0
GTF2E1_-_120461818.23-P1P2-2,1.0
TBPL1_+_134274357.23-P1P2-1,0.9999
TBPL1_+_134274402.23-P1P2-1,0.0293
TBPL1_+_134274402.23-P1P2-2,0.9979
TBPL1_+_134274823.23-P1P2-1,0.9979
TBPL1_+_134274823.23-P1P2-2,0.1734
OR9A2-1,0.7186
OR9A2-3,0.7186
OR9A2-5,0.9366
OR9A2-6,0.9366
ZNF850_+_37263626.23-P1P2-1,0.0889
ZNF850_+_37263626.23-P1P2-2,0.1366
ZNF850_-_37263641.23-P1P2-1,1.0
ZNF850_-_37263641.23-P1P2-2,0.1366
ZNF850_-_37263693.23-P1P2-1,1.0
ZNF850_-_37263693.23-P1P2-2,1.0
NR2E3_-_72103122.23-P1P2-2,0.9707
NR2E3_-_72103171.23-P1P2-1,0.8266
NR2E3_-_72103171.23-P1P2-2,0.9979
NR2E3_-_72103751.23-P1P2-1,0.6808
NR2E3_-_72103751.23-P1P2-2,0.9996
BAZ2A_-_57023996.23-P1-1,0.7476
BAZ2A_-_57023996.23-P1-2,0.5649
BAZ2A_-_57024000.23-P1-1,1.0
BAZ2A_-_57024000.23-P1-2,0.9926
BAZ2A_-_57024103.23-P1-1,0.9227
BAZ2A_-_57024103.23-P1-2,0.4649
ZFAT_-_135725177.23-P1-1,1.0
ZFAT_-_135725256.23-P1-2,0.5
ZFAT_-_135725300.23-P1-2,1.0
ZXDA_-_57935869.23-P1P2-1,1.0
ZXDA_-_57935869.23-P1P2-2,1.0
ZXDA_-_57936193.23-P1P2-1,1.0
ZXDA_-_57936193.23-P1P2-2,1.0
ZXDA_-_57936233.23-P1P2-1,1.0
ZXDA_-_57936233.23-P1P2-2,1.0
LMX1A_+_165325674.23-P1P2-1,1.0
LMX1A_+_165325674.23-P1P2-2,0.9731
LMX1A_+_165325895.23-P1P2-1,0.0
LMX1A_+_165325895.23-P1P2-2,1.0
LMX1A_+_165325919.23-P1P2-1,1.0
LMX1A_+_165325919.23-P1P2-2,0.2771
ZNF248_+_38146346.23-P1P2-1,0.9214
ZNF248_+_38146346.23-P1P2-2,0.8266
ZNF248_+_38146989.23-P1P2-1,0.9707
ZNF248_-_38146560.23-P1P2-1,0.9214
ZNF248_-_38146560.23-P1P2-2,0.9214
BCL11B_+_99738010.23-P1P2-1,1.0
BCL11B_-_99737696.23-P1P2-1,1.0
BCL11B_-_99738038.23-P1P2-1,1.0
MYEF2_+_48470459.23-P1P2-1,1.0
MYEF2_+_48470459.23-P1P2-2,1.0
MYEF2_+_48470500.23-P1P2-1,1.0
MYEF2_+_48470500.23-P1P2-2,1.0
MYEF2_-_48470496.23-P1P2-1,1.0
MYEF2_-_48470496.23-P1P2-2,1.0
ZNF846_+_9879227.23-P1P2-1,0.9531
ZNF846_+_9879227.23-P1P2-2,0.8209
ZNF846_+_9879281.23-P1P2-1,1.0
ZNF846_+_9879281.23-P1P2-2,0.0
ZNF846_-_9879238.23-P1P2-1,1.0
ZNF846_-_9879238.23-P1P2-2,0.9993
NEUROD2_-_37763998.23-P1P2-2,0.9214
NEUROD2_-_37764165.23-P1P2-1,0.8266
NEUROD2_-_37764165.23-P1P2-2,0.9979
NEUROD2_-_37764211.23-P1P2-1,0.0786
NEUROD2_-_37764211.23-P1P2-2,0.9912
ZNF497_-_58874031.23-P1P2-1,1.0
ZNF497_-_58874076.23-P1P2-1,1.0
ZNF497_-_58874126.23-P1P2-1,1.0
ZNF497_-_58874126.23-P1P2-2,1.0
ZNF189_+_104161417.23-P1P2-1,0.5649
ZNF189_+_104161417.23-P1P2-2,1.0
ZNF189_-_104161203.23-P1P2-1,0.9984
ZNF189_-_104161203.23-P1P2-2,0.8209
ZNF189_-_104161385.23-P1P2-1,0.8792
ZNF189_-_104161385.23-P1P2-2,1.0
ZNF81_+_47696320.23-P1P2-1,1.0
ZNF81_+_47696320.23-P1P2-2,0.9926
ZNF81_-_47696313.23-P1P2-1,0.2771
ZNF81_-_47696313.23-P1P2-2,0.9984
ZNF81_-_47696336.23-P1P2-1,0.1366
ZNF81_-_47696336.23-P1P2-2,0.9999
ZNF740_+_53574535.23-P1P2-1,1.0
ZNF740_+_53574535.23-P1P2-2,1.0
ZNF740_-_53574847.23-P1P2-2,1.0
OLIG1_+_34442490.23-P1P2-1,0.9912
OLIG1_+_34442490.23-P1P2-2,1.0
OLIG1_+_34442502.23-P1P2-1,0.3192
OLIG1_+_34442502.23-P1P2-2,0.0786
OLIG1_-_34442509.23-P1P2-1,0.9912
MEF2B_+_19302857.23-P1P2-1,0.1366
MEF2B_+_19302857.23-P1P2-2,0.9999
MEF2B_-_19302936.23-P1P2-1,0.9854
MEF2B_-_19302936.23-P1P2-2,1.0
MEF2B_-_19302962.23-P1P2-1,1.0
MEF2B_-_19302962.23-P1P2-2,0.0
FOXO3_-_108881045.23-P1-1,0.6808
FOXO3_-_108881045.23-P1-2,0.9979
FOXO3_-_108881081.23-P1-1,0.9999
FOXO3_-_108881081.23-P1-2,0.8266
FOXO3_-_108881453.23-P1-2,0.6808
SKOR1_+_68115991.23-P1P2-1,0.1734
SKOR1_+_68115991.23-P1P2-2,1.0
SKOR1_-_68115731.23-P1P2-1,0.8266
SKOR1_-_68115731.23-P1P2-2,0.1734
SKOR1_-_68115861.23-P1P2-1,0.9912
"PROX2_-_75330304.23-ENST00000445876.1,ENST00000556489.2-1",0.9948
"PROX2_-_75330304.23-ENST00000445876.1,ENST00000556489.2-2",0.7186
"PROX2_-_75330501.23-ENST00000445876.1,ENST00000556489.2-1",0.9366
"PROX2_-_75330501.23-ENST00000445876.1,ENST00000556489.2-2",0.3634
SOX14_-_137483206.23-P1P2-1,1.0
SOX14_-_137483210.23-P1P2-1,1.0
SOX14_-_137483210.23-P1P2-2,1.0
SOX14_-_137483534.23-P1P2-1,1.0
SOX14_-_137483534.23-P1P2-2,1.0
ZNF286B_+_18585238.23-P1P2-1,0.8209
ZNF286B_+_18585238.23-P1P2-2,0.1995
ZNF286B_+_18585593.23-P1P2-1,0.9964
ZNF286B_+_18585593.23-P1P2-2,0.9926
ZNF286B_-_18585314.23-P1P2-1,1.0
ZNF286B_-_18585314.23-P1P2-2,0.7476
ZNF366_+_71803114.23-P1P2-2,1.0
ZNF366_-_71802748.23-P1P2-1,1.0
ZNF366_-_71802748.23-P1P2-2,1.0
ZNF366_-_71802994.23-P1P2-1,1.0
ESR1_+_152011744.23-P1-1,1.0
ESR1_+_152011744.23-P1-2,1.0
ESR1_+_152011749.23-P1-1,1.0
ESR1_+_152011749.23-P1-2,1.0
ESR1_-_152011667.23-P1-1,1.0
ESR1_-_152011667.23-P1-2,1.0
IRF4_+_391758.23-P1-1,1.0
IRF4_+_391758.23-P1-2,1.0
IRF4_+_391937.23-P1-1,1.0
IRF4_+_391937.23-P1-2,1.0
IRF4_-_391819.23-P1-1,1.0
IRF4_-_391819.23-P1-2,1.0
ING1_+_111368439.23-P2-1,0.1366
ING1_+_111368439.23-P2-2,0.2771
ING1_+_111368584.23-P2-1,1.0
ING1_+_111368584.23-P2-2,0.1995
ING1_-_111368229.23-P2-1,1.0
ING1_-_111368229.23-P2-2,1.0
MLX_-_40719135.23-P1P2-1,0.8792
MLX_-_40719135.23-P1P2-2,0.9999
MLX_-_40719148.23-P1P2-1,1.0
MLX_-_40719148.23-P1P2-2,0.2771
MLX_-_40719178.23-P1P2-1,0.9227
MLX_-_40719178.23-P1P2-2,1.0
OR11H6-3,1.0
OR11H6-4,1.0
OR11H6-6,1.0
FOXI3_+_88752142.23-P1P2-1,1.0
FOXI3_+_88752142.23-P1P2-2,1.0
FOXI3_+_88752179.23-P1P2-1,1.0
FOXI3_+_88752192.23-P1P2-2,1.0
OR5AK2-1,1.0
OR5AK2-3,1.0
OR5AK2-4,1.0
OR5AK2-5,1.0
OR5AK2-6,1.0
TSHZ3_+_31840113.23-P1P2-1,1.0
TSHZ3_+_31840113.23-P1P2-2,1.0
TSHZ3_-_31840331.23-P1P2-1,1.0
TSHZ3_-_31840331.23-P1P2-2,1.0
TSHZ3_-_31840342.23-P1P2-2,1.0
ZNF180_-_45004532.23-P1P2-1,1.0
ZNF180_-_45004532.23-P1P2-2,1.0
ZNF180_-_45004563.23-P1P2-1,1.0
ZNF180_-_45004563.23-P1P2-2,1.0
ZNF180_-_45004598.23-P1P2-1,1.0
ZNF180_-_45004598.23-P1P2-2,1.0
ZNF230_+_44507147.23-P1P2-1,1.0
ZNF230_+_44507147.23-P1P2-2,1.0
ZNF230_-_44507341.23-P1P2-1,1.0
ZNF230_-_44507341.23-P1P2-2,1.0
MESP1_+_90294029.23-P1P2-2,1.0
MESP1_-_90294039.23-P1P2-1,1.0
MESP1_-_90294039.23-P1P2-2,1.0
MESP1_-_90294057.23-P1P2-1,1.0
MESP1_-_90294057.23-P1P2-2,1.0
ZNF780A_+_40596555.23-P1P2-1,1.0
ZNF780A_+_40596555.23-P1P2-2,1.0
ZNF780A_+_40596627.23-P1P2-1,1.0
ZNF780A_+_40596627.23-P1P2-2,1.0
ZNF780A_+_40596632.23-P1P2-1,1.0
ZNF780A_+_40596632.23-P1P2-2,1.0
ZNF202_+_123612287.23-P1P2-1,0.0889
ZNF202_+_123612287.23-P1P2-2,0.367
ZNF202_+_123612310.23-P1P2-1,1.0
ZNF202_+_123612310.23-P1P2-2,1.0
ZNF202_+_123612329.23-P1P2-1,0.9999
ZNF202_+_123612329.23-P1P2-2,0.0548
ZFP2_+_178323006.23-P1P2-1,0.6808
ZFP2_+_178323006.23-P1P2-2,0.8266
ZFP2_-_178322943.23-P1P2-1,0.9979
ZFP2_-_178322943.23-P1P2-2,0.6808
ZFP2_-_178323085.23-P1P2-2,0.8266
ALYREF_+_79849261.23-P1P2-1,1.0
ALYREF_+_79849261.23-P1P2-2,1.0
ALYREF_-_79849458.23-P1P2-1,1.0
ZNF852_+_44552055.23-P1P2-1,1.0
ZNF852_+_44552055.23-P1P2-2,1.0
ZNF852_+_44552118.23-P1P2-1,1.0
ZNF852_+_44552118.23-P1P2-2,1.0
NFKBIA_+_35873729.23-P1-1,1.0
NFKBIA_+_35873729.23-P1-2,1.0
NFKBIA_+_35873778.23-P1-1,1.0
NFKBIA_+_35873778.23-P1-2,1.0
NFKBIA_-_35873684.23-P1-2,1.0
ZNF625_+_12267477.23-P1P2-1,0.0786
ZNF625_+_12267508.23-P1P2-1,0.5
ZNF625_+_12267508.23-P1P2-2,0.9214
ZNF625_-_12267462.23-P1P2-1,0.9996
ZNF625_-_12267462.23-P1P2-2,0.9979
SOHLH2_-_36788630.23-ENST00000379881.3-1,0.9531
SOHLH2_-_36788630.23-ENST00000379881.3-2,0.5649
SOHLH2_-_36788642.23-ENST00000379881.3-1,0.9984
SOHLH2_-_36788642.23-ENST00000379881.3-2,0.9984
SOHLH2_-_36788691.23-ENST00000379881.3-1,0.9999
SOHLH2_-_36788691.23-ENST00000379881.3-2,1.0
ZNF729_+_22469240.23-P1P2-2,1.0
ZNF729_+_22469316.23-P1P2-1,1.0
ZNF729_+_22469316.23-P1P2-2,1.0
ZNF729_+_22469467.23-P1P2-1,1.0
ZNF729_+_22469467.23-P1P2-2,1.0
FOXR1_+_118842516.23-P1P2-1,0.8266
FOXR1_+_118842516.23-P1P2-2,0.0
FOXR1_+_118842679.23-P1P2-1,0.8266
FOXR1_+_118842679.23-P1P2-2,0.9912
FOXR1_-_118842482.23-P1P2-1,0.9979
NR2F6_+_17355979.23-P1P2-1,1.0
NR2F6_+_17356009.23-P1P2-1,1.0
NR2F6_+_17356009.23-P1P2-2,1.0
NR2F6_+_17356708.23-P1P2-2,1.0
LHX8_+_75602152.23-P1P2-1,1.0
LHX8_-_75602084.23-P1P2-1,1.0
LHX8_-_75602084.23-P1P2-2,1.0
ZSCAN18_+_58629720.23-P2-1,1.0
ZSCAN18_+_58629720.23-P2-2,1.0
ZSCAN18_+_58629723.23-P2-1,1.0
ZSCAN18_+_58629723.23-P2-2,1.0
ZSCAN18_+_58629732.23-P2-1,1.0
ZSCAN18_+_58629732.23-P2-2,1.0
TP53BP2_+_224033636.23-P1P2-1,1.0
TP53BP2_+_224033636.23-P1P2-2,1.0
TP53BP2_-_224033594.23-P1P2-2,1.0
TP53BP2_-_224033620.23-P1P2-1,1.0
TP53BP2_-_224033620.23-P1P2-2,1.0
ZNF628_+_55988001.23-P1P2-1,1.0
ZNF628_+_55988035.23-P1P2-1,1.0
ZNF628_+_55988035.23-P1P2-2,1.0
ZNF628_-_55988018.23-P1P2-1,1.0
ZNF628_-_55988018.23-P1P2-2,1.0
CC2D1A_+_14017077.23-P1P2-1,1.0
CC2D1A_+_14017077.23-P1P2-2,0.5649
CC2D1A_-_14017093.23-P1P2-1,0.0889
CC2D1A_-_14017093.23-P1P2-2,1.0
CC2D1A_-_14017107.23-P1P2-1,0.2771
CC2D1A_-_14017107.23-P1P2-2,0.9999
ZNF823_+_11849465.23-P1P2-1,1.0
ZNF823_+_11849465.23-P1P2-2,0.1366
ZNF823_+_11849735.23-P1P2-1,1.0
ZNF823_+_11849735.23-P1P2-2,1.0
ZNF823_-_11849493.23-P1P2-1,0.0021
ZNF823_-_11849493.23-P1P2-2,0.9926
ARNTL2_+_27485837.23-P1P2-1,1.0
ARNTL2_+_27485837.23-P1P2-2,1.0
ARNTL2_-_27485854.23-P1P2-1,1.0
ARNTL2_-_27485854.23-P1P2-2,0.1366
ARNTL2_-_27485887.23-P1P2-1,0.8209
ARNTL2_-_27485887.23-P1P2-2,0.0091
FOXL2_+_138665742.23-P1P2-2,0.9912
FOXL2_+_138665897.23-P1P2-1,0.9912
FOXL2_+_138665897.23-P1P2-2,0.9979
FOXL2_-_138665944.23-P1P2-1,0.8266
FOXL2_-_138665944.23-P1P2-2,0.3192
SUB1_+_32585752.23-P1-1,1.0
SUB1_+_32585852.23-P1-1,1.0
CNOT8_+_154238243.23-P1P2-2,1.0
CNOT8_-_154238107.23-P1P2-1,1.0
CNOT8_-_154238107.23-P1P2-2,1.0
CNOT8_-_154238211.23-P1P2-1,1.0
ZIK1_+_58095767.23-P1P2-2,1.0
ZIK1_-_58095602.23-P1P2-1,1.0
ZIK1_-_58095602.23-P1P2-2,1.0
ZIK1_-_58095757.23-P1P2-2,1.0
FOXO1_+_41240713.23-P1P2-1,1.0
FOXO1_-_41240393.23-P1P2-2,1.0
FOXO1_-_41240693.23-P1P2-1,1.0
FOXO1_-_41240693.23-P1P2-2,1.0
GTF2A1_+_81687162.23-P1P2-1,1.0
GTF2A1_+_81687238.23-P1P2-1,1.0
GTF2A1_+_81687238.23-P1P2-2,0.5
FOXD3_-_63789518.23-P2-2,1.0
FOXD3_-_63789521.23-P2-2,1.0
FOXD3_-_63789543.23-P2-2,1.0
SOX7_+_10697334.23-P1P2-2,1.0
SOX7_-_10697372.23-P1P2-1,1.0
SOX7_-_10697372.23-P1P2-2,1.0
CARF_+_203776818.23-P1P2-1,1.0
CARF_-_203777023.23-P1P2-1,1.0
RFX4_+_106976948.23-P1P2-1,1.0
RFX4_+_106976948.23-P1P2-2,1.0
RFX4_+_106976951.23-P1P2-1,1.0
RFX4_+_106976951.23-P1P2-2,1.0
ZNF354A_+_178157643.23-P1P2-1,0.7476
ZNF354A_+_178157643.23-P1P2-2,0.9227
ZNF354A_+_178157646.23-P1P2-1,0.9854
ZNF354A_+_178157646.23-P1P2-2,0.9854
ZNF354A_-_178157385.23-P1P2-1,0.367
ZNF354A_-_178157385.23-P1P2-2,0.9993
EPAS1_+_46524594.23-P1P2-1,1.0
EPAS1_+_46524614.23-P1P2-1,1.0
EPAS1_+_46524614.23-P1P2-2,1.0
EPAS1_-_46524613.23-P1P2-1,1.0
EPAS1_-_46524613.23-P1P2-2,1.0
AR_+_66763866.23-P1P2-1,0.5
AR_+_66764242.23-P1P2-2,1.0
AR_-_66763912.23-P1P2-2,1.0
THAP2_+_72057228.23-P1-1,0.3634
THAP2_+_72057228.23-P1-2,0.9948
THAP2_-_72056870.23-P1-1,0.7186
THAP2_-_72056870.23-P1-2,1.0
ZIC2_+_100634103.23-P1P2-1,0.9214
ZIC2_+_100634103.23-P1P2-2,0.5
ZIC2_+_100634108.23-P1P2-1,1.0
ZIC2_+_100634108.23-P1P2-2,0.0786
ZIC2_-_100634274.23-P1P2-2,0.9707
MAEL_+_166958508.23-P1P2-1,1.0
MAEL_+_166958508.23-P1P2-2,1.0
MAEL_+_166958543.23-P1P2-1,1.0
MAEL_+_166958543.23-P1P2-2,1.0
MAEL_-_166958937.23-P1P2-1,1.0
MAEL_-_166958937.23-P1P2-2,1.0
THAP2_+_72058155.23-P2-1,0.9214
THAP2_+_72058155.23-P2-2,0.6808
THAP2_+_72058201.23-P2-1,0.9912
THAP2_+_72058201.23-P2-2,0.3192
THAP2_+_72058354.23-P2-1,0.9912
ZNF829_-_37406895.23-P1P2-1,1.0
ZNF829_-_37406895.23-P1P2-2,1.0
ZNF829_-_37406927.23-P1P2-1,1.0
ZNF829_-_37406927.23-P1P2-2,1.0
ZNF829_-_37407061.23-P1P2-1,1.0
ZNF829_-_37407061.23-P1P2-2,1.0
ZNF154_+_58220505.23-P1P2-1,0.1995
ZNF154_+_58220505.23-P1P2-2,0.2771
ZNF154_+_58220533.23-P1P2-1,1.0
ZNF154_+_58220533.23-P1P2-2,0.1995
ZNF154_-_58220536.23-P1P2-1,1.0
ZNF154_-_58220536.23-P1P2-2,0.9993
ZNF691_+_43312304.23-P1P2-1,1.0
ZNF691_+_43312304.23-P1P2-2,0.7476
ZNF691_-_43312317.23-P1P2-1,0.0548
ZNF691_-_43312317.23-P1P2-2,0.8792
ZNF691_-_43312320.23-P1P2-1,1.0
ZNF691_-_43312320.23-P1P2-2,0.8209
MSX2_+_174151605.23-P1P2-1,0.9997
MSX2_+_174151605.23-P1P2-2,1.0
MSX2_+_174151698.23-P1P2-1,0.9531
MSX2_+_174151698.23-P1P2-2,0.7476
MSX2_+_174151833.23-P1P2-1,0.0889
MSX2_+_174151833.23-P1P2-2,0.9993
ZNF701_+_53073556.23-P1P2-1,0.9227
