,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
SOX21:P1P2,667,targeting,1.82080078125,0.657,1.2852783203125,0.905,1.5582275390625,0.773,2.017578125,0.498,1.4752197265625,0.801,1.7607421875,0.646,1.783203125,0.603,1.647216796875,0.757,1.5457763671875,0.795,1.4542236328125,0.819,2.31201171875,0.391,1.4552001953125,0.821,1.79931640625,0.652,1.798828125,0.617,1.2777099609375,0.908,1.53857421875,0.762,2.116455078125,0.447,0.9693603515625,0.978,1.4609375,0.834,1.79248046875,0.631,1.64345703125,0.7147499999999999,0.1458397598392448,0.21575835378730096
ANKRD1:P1P2,632,targeting,2.381591796875,0.391,2.6978759765625,0.3,1.88037109375,0.673,2.313720703125,0.42,1.9671630859375,0.548,2.083984375,0.484,1.9481201171875,0.577,2.7373046875,0.298,2.2708740234375,0.437,2.8021240234375,0.301,2.8935546875,0.244,2.6099853515625,0.289,2.108154296875,0.507,1.666748046875,0.706,3.6317138671875,0.135,1.5872802734375,0.753,2.791015625,0.255,2.3040771484375,0.427,2.793701171875,0.284,2.741943359375,0.273,2.410565185546875,0.4150999999999999,0.3818368043412883,0.38211887999680383
ATN1:P1P2,1306,targeting,2.7315673828125,0.061,3.406494140625,0.018,3.0081787109375,0.039,2.9515380859375,0.046,4.267578125,0.007,2.6195068359375,0.057,3.361572265625,0.02,3.062255859375,0.039,2.88623046875,0.042,3.1468505859375,0.023,2.9617919921875,0.031,3.9788818359375,0.003,2.3804931640625,0.084,2.19775390625,0.11,5.274658203125,0.0,2.653076171875,0.054,2.239501953125,0.107,3.991455078125,0.006,2.7657470703125,0.047,2.8612060546875,0.042,3.13731689453125,0.04180000000000001,1.378719832449585,0.49655838818941966
ZNF414:P1P2,305,targeting,3.48291015625,0.639,3.6724853515625,0.592,3.66552734375,0.573,4.0693359375,0.458,4.5877685546875,0.32,3.6708984375,0.511,2.9248046875,0.762,3.523681640625,0.61,3.5621337890625,0.562,4.2799072265625,0.436,3.565673828125,0.577,3.8734130859375,0.474,2.533935546875,0.849,2.916259765625,0.732,5.8182373046875,0.203,2.696044921875,0.815,2.18603515625,0.927,3.7906494140625,0.511,2.918701171875,0.793,2.563232421875,0.846,3.515081787109375,0.6094999999999999,0.2150191646818712,0.5459354344133285
HOXD1:P1P2,484,targeting,2.5263671875,0.595,2.5877685546875,0.577,3.0887451171875,0.391,3.064208984375,0.366,3.3304443359375,0.267,2.798583984375,0.426,2.37255859375,0.585,2.4501953125,0.611,2.6297607421875,0.487,2.9346923828125,0.4,2.4443359375,0.599,3.2210693359375,0.289,2.367431640625,0.583,2.800048828125,0.41,4.4307861328125,0.13,2.3515625,0.597,1.87548828125,0.822,3.7547607421875,0.207,2.6318359375,0.547,2.327880859375,0.63,2.79942626953125,0.4759500000000001,0.3224295441476238,0.44706903366082973
INSM1:P1P2,920,targeting,3.1824951171875,0.078,2.9534912109375,0.083,3.7919921875,0.036,3.426025390625,0.036,3.5677490234375,0.039,3.62939453125,0.041,2.6044921875,0.127,2.67529296875,0.107,3.4486083984375,0.043,3.6734619140625,0.041,2.58056640625,0.158,3.1021728515625,0.067,2.547119140625,0.135,3.93994140625,0.02,4.3255615234375,0.016,3.9306640625,0.025,1.9700927734375,0.322,3.6533203125,0.05,2.5655517578125,0.154,2.64013671875,0.113,3.210406494140625,0.08455,1.0728350257006303,0.5065600252351847
PRDM1:P1P2,555,targeting,3.8961181640625,0.158,3.5947265625,0.204,2.5322265625,0.482,3.3858642578125,0.201,2.514404296875,0.452,3.2362060546875,0.246,3.0108642578125,0.277,3.4852294921875,0.194,2.91650390625,0.32,2.423828125,0.539,4.2032470703125,0.109,2.727294921875,0.364,3.8040771484375,0.127,3.7196044921875,0.14,3.459228515625,0.222,2.6934814453125,0.382,3.3629150390625,0.222,2.512939453125,0.425,3.8692626953125,0.156,3.5723876953125,0.187,3.2460205078125,0.27035,0.5680575622285444,0.511351259298491
DEAF1:P1P2,395,targeting,7.68017578125,0.017,6.9710693359375,0.056,6.3837890625,0.054,7.6953125,0.017,5.7952880859375,0.088,8.644775390625,0.017,7.600830078125,0.022,8.1982421875,0.021,7.1348876953125,0.046,7.9561767578125,0.026,8.106201171875,0.023,7.2127685546875,0.044,8.958740234375,0.004,8.765869140625,0.014,6.0089111328125,0.086,7.017578125,0.04,9.3935546875,0.008,5.9251708984375,0.07,7.727294921875,0.029,8.588623046875,0.012,7.588262939453125,0.0347,1.4595453863285879,0.88014237113269
ZNF619:P1P2,733,targeting,1.5877685546875,0.713,1.0535888671875,0.958,0.9627685546875,0.976,1.5831298828125,0.71,1.84033203125,0.523,1.3948974609375,0.799,2.0416259765625,0.43,1.9404296875,0.553,1.371826171875,0.816,1.075439453125,0.931,1.7310791015625,0.653,1.42724609375,0.757,1.9969482421875,0.467,2.0155029296875,0.442,1.308349609375,0.849,1.7584228515625,0.616,1.9805908203125,0.459,1.26611328125,0.862,1.8319091796875,0.615,1.916259765625,0.504,1.60421142578125,0.68165,0.1664321897758677,0.20526160521941755
HES2:P1,964,targeting,4.9222412109375,0.011,4.47607421875,0.015,5.21728515625,0.005,4.6788330078125,0.006,5.6395263671875,0.003,4.7410888671875,0.01,3.4259033203125,0.037,3.4600830078125,0.035,4.728759765625,0.008,5.1317138671875,0.003,4.6439208984375,0.007,4.372802734375,0.017,3.8358154296875,0.024,4.9361572265625,0.006,6.0693359375,0.008,4.7110595703125,0.003,2.9407958984375,0.082,4.8291015625,0.008,3.7095947265625,0.038,3.2930908203125,0.052,4.4881591796875,0.0189,1.7233084711549602,0.6520682514642324
OR2A1,530,negative control,2.341552734375,0.588,2.2772216796875,0.657,2.328125,0.611,2.7906494140625,0.381,2.042724609375,0.671,2.4783935546875,0.495,2.303955078125,0.573,2.555908203125,0.494,2.0303955078125,0.722,2.1871337890625,0.641,2.20947265625,0.634,2.3990478515625,0.518,2.1968994140625,0.624,2.594970703125,0.477,3.0001220703125,0.367,2.3687744140625,0.546,1.9827880859375,0.711,2.7330322265625,0.412,2.4876708984375,0.556,2.19482421875,0.626,2.37518310546875,0.5652,0.2477901629834225,0.3756970954890531
TCFL5:P1P2,505,targeting,3.5096435546875,0.243,2.68310546875,0.477,3.9617919921875,0.181,3.3675537109375,0.286,3.5517578125,0.239,3.5989990234375,0.198,3.2247314453125,0.294,2.2115478515625,0.698,3.08251953125,0.355,3.005859375,0.364,2.9779052734375,0.388,2.551513671875,0.505,3.5797119140625,0.22,4.7291259765625,0.085,2.8623046875,0.426,4.7520751953125,0.077,2.9173583984375,0.355,4.114501953125,0.155,3.1258544921875,0.343,3.4017333984375,0.264,3.360479736328125,0.30765000000000003,0.5119289642936901,0.5264012809516734
PBX3:P1P2,849,targeting,4.899658203125,0.019,5.3931884765625,0.009,5.470947265625,0.009,5.334228515625,0.01,7.0787353515625,0.0,4.519775390625,0.015,4.200927734375,0.019,4.63720703125,0.014,5.1243896484375,0.009,5.4483642578125,0.006,4.9462890625,0.007,5.3880615234375,0.002,3.3154296875,0.071,3.85693359375,0.034,7.8148193359375,0.0,4.6533203125,0.021,2.8466796875,0.107,5.7479248046875,0.005,4.1181640625,0.028,3.1474609375,0.068,4.897125244140625,0.02265,1.6447400944726216,0.689941211256039
CAMTA2:P1P2,292,targeting,35.742431640625,0.0,34.5750732421875,0.0,37.393798828125,0.0,36.954833984375,0.0,38.4488525390625,0.0,35.54248046875,0.0,32.391357421875,0.0,31.227783203125,0.0,35.6859130859375,0.0,36.6317138671875,0.0,34.041259765625,0.0,35.0430908203125,0.0,31.59912109375,0.0,34.794921875,0.0,38.9544677734375,0.0,35.088134765625,0.0,29.224609375,0.0,36.3172607421875,0.0,31.742919921875,0.0,30.35595703125,0.0,34.587799072265625,0.0,5.0,1.5389229274037421
MAF:P1P2,255,targeting,10.547119140625,0.03,9.901611328125,0.053,11.3851318359375,0.028,10.3638916015625,0.034,10.1044921875,0.033,12.0167236328125,0.02,10.4105224609375,0.034,10.0435791015625,0.037,10.30517578125,0.031,12.14990234375,0.023,11.296630859375,0.039,9.7734375,0.047,12.0211181640625,0.015,12.3958740234375,0.009,9.93310546875,0.047,11.8287353515625,0.016,11.6085205078125,0.029,10.340576171875,0.037,9.7589111328125,0.057,11.1856689453125,0.022,10.868536376953125,0.03205,1.4940364819818739,1.0361710632941399
MAFF:P1P2,1113,targeting,1.125244140625,0.762,1.3538818359375,0.589,1.028564453125,0.818,1.118896484375,0.724,1.2889404296875,0.602,1.478515625,0.462,1.166015625,0.707,1.68017578125,0.379,1.1517333984375,0.72,1.703369140625,0.377,1.212646484375,0.677,1.7159423828125,0.373,1.27734375,0.617,1.11767578125,0.737,2.6409912109375,0.094,0.873046875,0.909,1.258544921875,0.648,1.5426025390625,0.417,1.36767578125,0.578,1.6572265625,0.365,1.38795166015625,0.5777499999999999,0.23825252891724874,0.14237434069161767
FOXP4:P1P2,937,targeting,5.815185546875,0.006,5.712890625,0.002,6.8892822265625,0.0,7.7091064453125,0.004,6.979248046875,0.002,7.222900390625,0.001,6.2611083984375,0.002,6.4200439453125,0.001,6.838134765625,0.002,7.2989501953125,0.0,5.9022216796875,0.002,7.55029296875,0.0,5.7977294921875,0.001,6.3878173828125,0.004,8.08642578125,0.0,6.3558349609375,0.001,5.4110107421875,0.006,7.73388671875,0.0,5.1085205078125,0.006,6.5826416015625,0.001,6.60316162109375,0.0020500000000000006,2.6861327796308463,0.8197519273336127
NEUROG1:P1P2,785,targeting,4.686767578125,0.019,3.6544189453125,0.063,3.62353515625,0.064,4.81201171875,0.018,3.7677001953125,0.06,4.93408203125,0.019,4.898193359375,0.015,4.480224609375,0.03,3.503662109375,0.072,2.7900390625,0.151,5.2099609375,0.017,3.4683837890625,0.083,5.7579345703125,0.008,5.395263671875,0.008,2.2034912109375,0.363,4.638671875,0.019,5.566650390625,0.006,2.9803466796875,0.13,4.793212890625,0.028,4.583251953125,0.02,4.28739013671875,0.05965,1.224316750973956,0.6321930045078247
OR4B1,582,negative control,4.0308837890625,0.119,3.671630859375,0.17,5.30517578125,0.038,5.345947265625,0.033,4.797119140625,0.061,4.7281494140625,0.061,4.4954833984375,0.061,3.28125,0.217,4.4757080078125,0.062,4.9783935546875,0.046,3.52294921875,0.168,4.2816162109375,0.077,4.150390625,0.099,4.8167724609375,0.035,4.8472900390625,0.047,5.327880859375,0.024,3.48291015625,0.158,5.574462890625,0.033,3.8538818359375,0.146,3.7298583984375,0.131,4.4348876953125,0.08929999999999996,1.049099910633613,0.6468826266652399
NFXL1:P1P2,379,targeting,4.861328125,0.188,5.0323486328125,0.151,4.054931640625,0.318,4.070556640625,0.259,2.8294677734375,0.59,4.75634765625,0.172,4.471923828125,0.188,5.638916015625,0.092,4.3446044921875,0.258,4.5015869140625,0.237,5.293212890625,0.135,4.134765625,0.255,5.807373046875,0.09,5.44287109375,0.095,4.0853271484375,0.32,4.641357421875,0.184,5.708251953125,0.106,4.4346923828125,0.229,6.308837890625,0.063,6.22607421875,0.055,4.83223876953125,0.19925,0.7005798740179711,0.6841483854077602
WT1:P1P2,1381,targeting,7.379150390625,0.0,8.6402587890625,0.0,8.255615234375,0.0,8.5244140625,0.0,9.3831787109375,0.0,8.653076171875,0.0,10.5087890625,0.0,9.71337890625,0.0,8.0125732421875,0.0,8.4058837890625,0.0,9.086669921875,0.0,9.5816650390625,0.0,9.3876953125,0.0,7.966796875,0.0,10.5352783203125,0.0,8.26513671875,0.0,9.18798828125,0.0,8.2615966796875,0.0,8.802490234375,0.0,9.247802734375,0.0,8.889971923828124,0.0,5.0,0.9489003893902618
ZNF888:ENST00000596623.1,575,targeting,2.42578125,0.514,1.7911376953125,0.765,2.128662109375,0.603,2.491943359375,0.43,2.5098876953125,0.44,2.65185546875,0.373,3.611083984375,0.141,3.034912109375,0.272,2.3116455078125,0.524,2.0047607421875,0.662,2.59716796875,0.407,2.3521728515625,0.47,3.45556640625,0.157,3.137939453125,0.222,1.3675537109375,0.937,3.534423828125,0.149,3.81640625,0.12,2.0989990234375,0.564,2.66455078125,0.398,2.957275390625,0.287,2.647186279296875,0.4217500000000001,0.3749346114221028,0.4227845031541018
ZNF175:P1P2,599,targeting,6.2318115234375,0.015,7.155517578125,0.01,7.1029052734375,0.006,6.8538818359375,0.012,7.598388671875,0.005,6.5865478515625,0.006,5.5408935546875,0.019,6.7454833984375,0.009,6.858154296875,0.003,7.803466796875,0.002,6.5352783203125,0.011,7.431396484375,0.003,5.2403564453125,0.028,5.2196044921875,0.024,10.867919921875,0.0,5.5264892578125,0.019,4.5281982421875,0.054,7.4453125,0.004,6.0269775390625,0.02,5.2750244140625,0.023,6.628680419921875,0.013649999999999999,1.8645493006544862,0.8214270814386949
WIZ:P1P2,275,targeting,14.344970703125,0.005,14.7608642578125,0.005,16.1993408203125,0.005,16.79052734375,0.001,17.3033447265625,0.003,16.02880859375,0.002,15.366455078125,0.006,13.75390625,0.002,14.6134033203125,0.006,14.8504638671875,0.003,14.533447265625,0.004,15.7987060546875,0.002,13.53662109375,0.004,14.356201171875,0.004,16.7288818359375,0.0,14.107666015625,0.002,12.875244140625,0.012,16.1358642578125,0.003,12.77783203125,0.011,12.4140625,0.011,14.86383056640625,0.00455,2.341035157335565,1.1721307461319261
BATF3:P1P2,823,targeting,3.563232421875,0.065,3.4700927734375,0.082,5.072998046875,0.015,4.88671875,0.015,5.2696533203125,0.013,4.932861328125,0.019,4.51171875,0.024,3.671630859375,0.057,4.3677978515625,0.036,5.1138916015625,0.006,3.71923828125,0.06,5.3673095703125,0.002,3.6767578125,0.065,4.1676025390625,0.028,5.7532958984375,0.006,4.32421875,0.027,3.457275390625,0.071,5.0208740234375,0.007,2.439697265625,0.251,3.615966796875,0.054,4.3201416015625,0.04515,1.3452460667470696,0.6354979819467106
SIM1:P1P2,484,targeting,3.5274658203125,0.271,4.072509765625,0.171,3.0565185546875,0.383,3.7564697265625,0.18,4.246826171875,0.117,2.8895263671875,0.405,2.7789306640625,0.458,3.6981201171875,0.231,3.311767578125,0.277,3.297607421875,0.3,4.3309326171875,0.138,3.73486328125,0.203,2.7677001953125,0.449,2.4642333984375,0.564,5.386962890625,0.062,2.0487060546875,0.746,2.5743408203125,0.53,2.8271484375,0.425,3.6597900390625,0.24,2.5133056640625,0.561,3.347186279296875,0.33555,0.47422981427547484,0.5246798826056225
ISX:P1P2,480,targeting,3.4326171875,0.29,3.4193115234375,0.265,2.689208984375,0.501,3.02734375,0.373,3.1226806640625,0.322,2.953857421875,0.392,1.806396484375,0.831,3.396728515625,0.314,3.2652587890625,0.341,3.7347412109375,0.193,3.394287109375,0.271,2.6881103515625,0.458,2.0361328125,0.692,2.646484375,0.477,4.3590087890625,0.153,2.22265625,0.658,2.277099609375,0.626,2.8944091796875,0.397,3.145751953125,0.376,2.47802734375,0.543,2.949505615234375,0.42365000000000014,0.3729825381215769,0.46974922731072066
SP140L:P1P2,601,targeting,3.060302734375,0.235,2.5111083984375,0.427,2.116455078125,0.626,2.90625,0.291,2.0052490234375,0.592,3.28076171875,0.175,3.78125,0.107,3.68115234375,0.147,2.5086669921875,0.401,2.2193603515625,0.543,3.5576171875,0.165,3.0897216796875,0.218,4.42626953125,0.063,3.79150390625,0.11,2.1597900390625,0.594,3.13134765625,0.229,4.6142578125,0.05,2.343017578125,0.453,3.857666015625,0.121,4.310546875,0.062,3.16761474609375,0.28045000000000003,0.5521290703009514,0.5007323560551536
OR52E6,445,negative control,4.1839599609375,0.192,4.6019287109375,0.137,4.7689208984375,0.129,4.3685302734375,0.169,4.9136962890625,0.101,3.4970703125,0.309,2.77392578125,0.504,4.5662841796875,0.162,4.81982421875,0.119,5.11083984375,0.079,4.0806884765625,0.236,5.0509033203125,0.092,2.534423828125,0.58,3.7156982421875,0.227,7.6378173828125,0.014,3.7061767578125,0.276,2.15771484375,0.752,4.7767333984375,0.104,4.32470703125,0.204,3.579833984375,0.283,4.25848388671875,0.23345,0.6317875188126139,0.6292550082981355
ZNF711:P1P2,460,targeting,2.2359619140625,0.736,1.748779296875,0.906,2.1322021484375,0.782,2.7589111328125,0.505,2.110107421875,0.749,2.9874267578125,0.401,2.8150634765625,0.461,2.7882080078125,0.517,2.47607421875,0.605,2.89697265625,0.465,2.4647216796875,0.637,3.011474609375,0.4,2.5372314453125,0.561,2.8170166015625,0.472,2.8529052734375,0.498,2.4947509765625,0.624,2.9632568359375,0.43,2.149169921875,0.725,2.0994873046875,0.803,2.5435791015625,0.599,2.5441650390625,0.5938000000000001,0.22635249298407928,0.4055452804155698
IRF2:P1P2,457,targeting,4.9520263671875,0.111,4.726806640625,0.11,4.1434326171875,0.164,4.4874267578125,0.136,4.244140625,0.129,3.9556884765625,0.169,2.8800048828125,0.419,3.6070556640625,0.274,3.81787109375,0.202,4.294189453125,0.142,4.863525390625,0.105,3.513427734375,0.245,3.5611572265625,0.282,3.7249755859375,0.22,5.48388671875,0.064,3.1519775390625,0.411,2.8277587890625,0.449,3.58349609375,0.26,4.1517333984375,0.204,2.8656005859375,0.462,3.94180908203125,0.2279,0.6422366188760527,0.5956955857911567
SETDB2:P1P2,640,targeting,4.1693115234375,0.073,3.24169921875,0.197,3.0828857421875,0.246,4.0203857421875,0.109,3.100830078125,0.237,4.3177490234375,0.065,4.8060302734375,0.042,3.9986572265625,0.101,3.379638671875,0.163,2.98779296875,0.241,4.1800537109375,0.078,3.449462890625,0.158,5.3443603515625,0.024,5.3807373046875,0.019,2.365966796875,0.478,4.452880859375,0.05,5.3658447265625,0.032,3.6044921875,0.137,4.5233154296875,0.047,4.8558349609375,0.035,4.031396484375,0.1266,0.8975319912119831,0.6054555127421181
SULT2A1:P1P2,382,targeting,2.5579833984375,0.755,2.34521484375,0.839,2.4935302734375,0.788,2.3265380859375,0.814,2.180908203125,0.866,2.6727294921875,0.678,3.0721435546875,0.536,2.3123779296875,0.851,2.22216796875,0.843,2.722412109375,0.683,2.9942626953125,0.587,2.437744140625,0.766,3.6651611328125,0.378,3.6065673828125,0.415,2.42578125,0.813,3.1009521484375,0.57,3.2244873046875,0.486,2.485595703125,0.755,2.8092041015625,0.717,3.4737548828125,0.46,2.756475830078125,0.6800000000000002,0.16748470065716667,0.44035418875807086
ZNF329:P1,445,targeting,5.8525390625,0.055,5.7762451171875,0.063,8.0654296875,0.015,7.650634765625,0.013,7.9676513671875,0.008,7.22265625,0.021,6.71728515625,0.031,5.06982421875,0.091,6.4354248046875,0.029,6.9371337890625,0.03,5.673095703125,0.067,7.0379638671875,0.03,5.976806640625,0.061,6.87060546875,0.026,8.1353759765625,0.016,7.397216796875,0.019,4.735595703125,0.109,8.0628662109375,0.01,5.171630859375,0.102,5.710205078125,0.046,6.623309326171875,0.042100000000000005,1.375614758579735,0.8210750382286062
ZBTB20:P1,320,targeting,4.4765625,0.346,4.5303955078125,0.365,5.916748046875,0.147,5.772216796875,0.16,6.1556396484375,0.122,6.476318359375,0.121,6.177734375,0.111,6.451416015625,0.115,6.1881103515625,0.117,7.1278076171875,0.055,4.2506103515625,0.413,7.0069580078125,0.081,5.2633056640625,0.197,5.884521484375,0.133,6.875,0.094,6.304931640625,0.097,5.923095703125,0.129,7.0928955078125,0.057,4.78759765625,0.299,6.747802734375,0.078,5.9704833984375,0.16185,0.7908604639434667,0.7760094950782774
"NCOR2:ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2",381,targeting,5.406005859375,0.109,5.2174072265625,0.15,4.0341796875,0.31,5.513671875,0.113,3.6766357421875,0.352,5.993896484375,0.069,4.876220703125,0.17,6.103515625,0.077,5.1109619140625,0.131,5.5655517578125,0.085,6.171142578125,0.085,5.1676025390625,0.124,5.58447265625,0.105,4.90234375,0.139,4.9403076171875,0.178,3.677001953125,0.376,6.671142578125,0.038,4.0457763671875,0.278,5.24609375,0.173,6.1025390625,0.061,5.200323486328125,0.15614999999999996,0.8064301996773835,0.7160303597805
ZNF548:P1P2,458,targeting,5.7044677734375,0.065,6.414794921875,0.029,6.5885009765625,0.027,5.7403564453125,0.051,6.936279296875,0.022,5.5357666015625,0.055,4.5335693359375,0.123,5.3363037109375,0.07,6.049072265625,0.031,7.061279296875,0.016,5.1922607421875,0.079,6.3740234375,0.027,4.5272216796875,0.129,5.5833740234375,0.058,9.60205078125,0.001,5.6561279296875,0.072,3.4576416015625,0.251,7.41064453125,0.016,5.3077392578125,0.094,4.8809814453125,0.098,5.894622802734375,0.06570000000000001,1.1823685328094846,0.7704560197903625
ZNF530:P1P2,623,targeting,8.3465576171875,0.006,8.92626953125,0.002,10.544921875,0.0,9.8306884765625,0.0,11.216796875,0.0,9.4017333984375,0.002,8.5296630859375,0.003,8.0230712890625,0.002,9.272705078125,0.0,9.914794921875,0.0,8.3807373046875,0.002,10.205810546875,0.0,7.5765380859375,0.005,8.9295654296875,0.0,12.311279296875,0.0,8.8597412109375,0.001,6.4874267578125,0.012,10.069580078125,0.0,7.2027587890625,0.011,7.3658447265625,0.003,9.06982421875,0.00245,2.6090648928966207,0.9575988701288197
ZNF551:P1P2,698,targeting,2.5084228515625,0.31,2.2012939453125,0.465,2.3748779296875,0.374,2.5118408203125,0.3,2.381103515625,0.3,2.7020263671875,0.217,2.08935546875,0.428,2.4027099609375,0.308,2.456298828125,0.306,2.549072265625,0.303,2.4097900390625,0.337,2.46240234375,0.292,1.7886962890625,0.599,2.6251220703125,0.239,3.430419921875,0.117,1.9473876953125,0.521,1.8726806640625,0.559,2.195068359375,0.41,2.0689697265625,0.493,1.9656982421875,0.514,2.347161865234375,0.36960000000000004,0.4322562872190625,0.3705430404951092
